file,week_ended,trigger,source,pre_close,post_close,change_pct,identified
avanir_pharmaceuticals_inc_AVNR.md,2013-12-13,not identified in filings or news,Not identified,4.34,2.84,-34.6,False
avanir_pharmaceuticals_inc_AVNR.md,2013-12-20,not identified in filings or news,Not identified,2.84,3.44,21.1,False
avanir_pharmaceuticals_inc_AVNR.md,2014-05-02,not identified in filings or news,Not identified,3.3,4.63,40.3,False
avanir_pharmaceuticals_inc_AVNR.md,2014-09-19,not identified in filings or news,Not identified,6.74,11.04,63.8,False
avexis_inc_AVXS.md,,Trigger event,Event source,,,,True
avexis_inc_AVXS.md,2016-05-13,not identified in filings or news,Not identified,25.33,33.74,33.2,False
avexis_inc_AVXS.md,2016-09-16,not identified in filings or news,Not identified,32.93,41.72,26.7,False
avexis_inc_AVXS.md,2016-11-04,not identified in filings or news,Not identified,47.1,64.09,36.1,False
avexis_inc_AVXS.md,2017-03-03,not identified in filings or news,Not identified,55.1,66.82,21.3,False
avexis_inc_AVXS.md,2018-04-13,not identified in filings or news,Not identified,115.91,211.14,82.2,False
avigen_inc_de_AVGN.md,,Trigger event,Event source,,,,True
avigen_inc_de_AVGN.md,2008-05-02,not identified in filings or news,Not identified,2.77,3.45,24.5,False
avigen_inc_de_AVGN.md,2008-09-26,not identified in filings or news,Not identified,4.4,3.51,-20.2,False
avigen_inc_de_AVGN.md,2008-10-24,not identified in filings or news,Not identified,3.26,0.57,-82.5,False
avigen_inc_de_AVGN.md,2008-11-07,not identified in filings or news,Not identified,0.6,0.75,25.0,False
avigen_inc_de_AVGN.md,2008-12-19,not identified in filings or news,Not identified,0.51,0.66,29.4,False
bayer_schering_pharma_aktiengesellschaft_no_ticker.md,,Trigger event,Event source,,,,True
biodelivery_sciences_international_bdsi.md,,Trigger event,Event source,,,,True
biodelivery_sciences_international_bdsi.md,2020-03-20,COVID-19 market sell-off; sector-wide biotechnology decline,News/market-wide event,4.13,3.24,-21.5,True
biodelivery_sciences_international_bdsi.md,2021-05-28,Decline in BELBUCA revenue trends or competitive pressure in opioid space,Not disclosed in filings; underlying cause unclear,4.39,3.29,-25.1,True
biodelivery_sciences_international_bdsi.md,2021-12-24,Recovery and market optimism; anticipation of ELYXYB launch in 2022,Inferred from timeline (Collegium discussions began Dec 22; initial signal of acquisition interest),2.6,3.22,23.8,True
biodelivery_sciences_international_bdsi.md,2022-02-18,Public announcement of Merger Agreement with Collegium at $5.60 per share (February 14 announcement; tender offer commenced February 18),"SEC filings (Schedule 14D-9, filed Feb 18; press release announcement Feb 14)",3.64,5.56,52.7,True
bioenvision_inc_BIVN.md,,Trigger event,Event source,,,,True
bioenvision_inc_BIVN.md,2006-08-18,not identified in filings or news,Not identified,4.17,5.6,34.3,False
bioenvision_inc_BIVN.md,2007-05-25,not identified in filings or news,Not identified,4.0,5.25,31.2,False
biospecifics_technologies_corp_BSTC.md,,Trigger event,Event source,,,,True
biospecifics_technologies_corp_BSTC.md,2020-03-20,not identified in filings or news,Not identified,55.62,44.47,-20.0,False
biospecifics_technologies_corp_BSTC.md,2020-10-23,not identified in filings or news,Not identified,61.02,88.16,44.5,False
biotie_therapies_corp_BITI.md,,Trigger event,Event source,,,,True
biotie_therapies_corp_BITI.md,2015-06-19,not identified in filings or news,Not identified,19.2,24.03,25.2,False
biotie_therapies_corp_BITI.md,2016-01-22,not identified in filings or news,Not identified,13.2,24.58,86.2,False
bioverativ_inc_BIVV.md,,Trigger event,Event source,,,,True
bioverativ_inc_BIVV.md,2018-01-26,not identified in filings or news,Not identified,64.11,103.03,60.7,False
bluebird_bio_inc_BLUE.md,,Trigger event,Event source,,,,True
bluebird_bio_inc_BLUE.md,2023-03-31,not identified in filings or news,Not identified,4.43,3.18,-28.2,False
bluebird_bio_inc_BLUE.md,2023-04-28,not identified in filings or news,Not identified,3.43,4.35,26.8,False
bluebird_bio_inc_BLUE.md,2023-07-21,not identified in filings or news,Not identified,3.03,4.05,33.7,False
bluebird_bio_inc_BLUE.md,2023-11-03,not identified in filings or news,Not identified,2.73,3.48,27.7,False
bluebird_bio_inc_BLUE.md,2023-12-08,not identified in filings or news,Not identified,4.26,2.86,-32.9,False
bluebird_bio_inc_BLUE.md,2023-12-22,not identified in filings or news,Not identified,3.27,1.4,-57.2,False
bluebird_bio_inc_BLUE.md,2024-02-23,not identified in filings or news,Not identified,1.02,1.25,22.5,False
bluebird_bio_inc_BLUE.md,2024-03-01,not identified in filings or news,Not identified,1.25,1.56,25.2,False
bluebird_bio_inc_BLUE.md,2024-07-12,not identified in filings or news,Not identified,0.92,1.22,32.1,False
bluebird_bio_inc_BLUE.md,2024-08-16,not identified in filings or news,Not identified,1.0,0.71,-28.8,False
bluebird_bio_inc_BLUE.md,2024-09-20,not identified in filings or news,Not identified,0.61,0.47,-22.4,False
bluebird_bio_inc_BLUE.md,2024-11-15,not identified in filings or news,Not identified,0.41,0.32,-20.9,False
bluebird_bio_inc_BLUE.md,2024-12-13,not identified in filings or news,Not identified,0.46,6.34,1292.8,False
bluebird_bio_inc_BLUE.md,2024-12-20,not identified in filings or news,Not identified,6.34,8.5,34.1,False
bluebird_bio_inc_BLUE.md,2025-02-21,not identified in filings or news,Not identified,7.27,4.08,-43.9,False
bluebird_bio_inc_BLUE.md,2025-04-04,not identified in filings or news,Not identified,4.08,4.95,21.3,False
bluebird_bio_inc_BLUE.md,2025-05-16,not identified in filings or news,Not identified,3.5,4.97,42.0,False
blueprint_medicines_corp_BPMC.md,,Trigger event,Event source,,,,True
blueprint_medicines_corp_BPMC.md,2023-08-04,not identified in filings or news,Not identified,63.12,49.84,-21.0,False
blueprint_medicines_corp_BPMC.md,2025-01-17,not identified in filings or news,Not identified,87.43,110.05,25.9,False
blueprint_medicines_corp_BPMC.md,2025-06-06,not identified in filings or news,Not identified,101.35,127.85,26.1,False
cadence_pharmaceuticals_cadx.md,,Trigger event,Event source,,,,True
cadence_pharmaceuticals_cadx.md,2013-11-15,U.S. District Court for the District of Delaware ruled in favor of Cadence in patent infringement lawsuit against Exela; court upheld validity of OFIRMEV patents and found Exela's generic applications infringed,"SC 14D9 (November 14, 2013 disclosure, Item 3, Page 13)",9.5,10.04,5.7,True
cadence_pharmaceuticals_cadx.md,2014-01-24,Board meeting January 23 approved strategic transaction path and discussions with Mallinckrodt; major pharmaceutical buyers deemed unlikely to exceed $14.00 per share,"SC 14D9 (Item 3, pages 14-16)",11.73,13.66,16.4,True
cadence_pharmaceuticals_cadx.md,2014-02-07,"Merger Agreement with Mallinckrodt executed on February 10, 2014, at $14.00 per share; Board unanimously recommended tender offer","SC 14D9 (Item 2 and Item 4); 8-K filed February 11, 2014 (accession 0001193125-14-032476)",13.93,13.95,0.1,True
cadence_pharmaceuticals_cadx.md,2014-03-21,"Merger effective March 19, 2014; Cadence delisted from NASDAQ; Company ceased independent public trading","8-K filed March 19, 2014 (accession 0001193125-14-106440, Item 2.01 and Item 3.01)",14.0,14.0,0.0,True
cadista_holdings_inc_CADI.md,,Trigger event,Event source,,,,True
calliditas_therapeutics_ab_CALT.md,,Trigger event,Event source,,,,True
calliditas_therapeutics_ab_CALT.md,2022-08-19,not identified in filings or news,Not identified,21.9,16.13,-26.3,False
calliditas_therapeutics_ab_CALT.md,2023-03-17,not identified in filings or news,Not identified,16.83,24.8,47.4,False
calliditas_therapeutics_ab_CALT.md,2023-05-19,not identified in filings or news,Not identified,24.76,19.58,-20.9,False
calliditas_therapeutics_ab_CALT.md,2023-12-15,not identified in filings or news,Not identified,18.19,22.09,21.4,False
calliditas_therapeutics_ab_CALT.md,2023-12-22,not identified in filings or news,Not identified,22.09,27.17,23.0,False
calliditas_therapeutics_ab_CALT.md,2024-05-31,not identified in filings or news,Not identified,22.42,39.99,78.4,False
cargo_therapeutics_inc_CRGX.md,,Trigger event,Event source,,,,True
cargo_therapeutics_inc_CRGX.md,2023-12-22,not identified in filings or news,Not identified,18.16,24.23,33.4,False
cargo_therapeutics_inc_CRGX.md,2024-03-08,not identified in filings or news,Not identified,25.07,30.72,22.5,False
cargo_therapeutics_inc_CRGX.md,2024-09-27,not identified in filings or news,Not identified,23.85,17.42,-27.0,False
cargo_therapeutics_inc_CRGX.md,2024-11-15,not identified in filings or news,Not identified,22.36,16.0,-28.4,False
cargo_therapeutics_inc_CRGX.md,2024-12-13,not identified in filings or news,Not identified,18.47,13.74,-25.6,False
cargo_therapeutics_inc_CRGX.md,2025-01-31,not identified in filings or news,Not identified,13.46,3.6,-73.3,False
celator_pharmaceuticals_inc_cpxx.md,,Trigger event,Event source,,,,True
celator_pharmaceuticals_inc_cpxx.md,2016-03-18,Positive Phase 3 trial results announced for VYXEOS; company announced statistically significant improvement in overall survival versus standard of care in high-risk AML; conference call held March 15,"SC 14D9 Item 4, Item 3 (Background); March 14-15 announcement before market open March 14 and conference call March 15",1.68,8.94,431.5,True
celator_pharmaceuticals_inc_cpxx.md,2016-04-28,Jazz submits non-binding indication of interest at $20.00 per share,"SC 14D9 Item 3; April 28, 2016",14.84,14.84,0.0,True
celator_pharmaceuticals_inc_cpxx.md,2016-05-06,Public offering of 4.6 million shares at $9.50 per share completed; completion coincides with week of significant stock appreciation,"SC 14D9 Item 3 (March 29, 2016 offering closed); filing indicates March 29 completion; chart shows price movement 4/29-5/6",14.84,16.98,14.4,True
celator_pharmaceuticals_inc_cpxx.md,2016-05-20,"May 20 proposals received from four acquirers: Jazz $20.00, Party B $21.00, Party C $18.00, Party D $21.00; additionally partnerships proposals from Party E and F",SC 14D9 Item 3,16.9,16.9,0.0,True
celator_pharmaceuticals_inc_cpxx.md,2016-05-27,"Merger Agreement executed; Jazz selected as winning bidder at $30.25 per share, announcement to follow pre-market May 31","SC 14D9 Item 3; merger agreement execution May 27 afternoon, but announcement May 31 pre-market",17.5,30.24,72.8,True
celator_pharmaceuticals_inc_cpxx.md,2016-06-03,Joint press release from Jazz and Celator announcing executed Merger Agreement at $30.25 per share; tender offer to commence June 10,"Joint press release May 31 morning pre-market (before market open), filed into SEC as 8-K exhibit; material inflection occurred week of May 27-June 3",17.5,30.24,72.8,True
cellular_dynamics_international_inc_ICEL.md,,Trigger event,Event source,,,,True
cellular_dynamics_international_inc_ICEL.md,2013-08-09,not identified in filings or news,Not identified,9.98,12.11,21.3,False
cellular_dynamics_international_inc_ICEL.md,2013-09-06,not identified in filings or news,Not identified,13.06,17.04,30.5,False
cellular_dynamics_international_inc_ICEL.md,2014-09-26,not identified in filings or news,Not identified,9.08,6.52,-28.2,False
cellular_dynamics_international_inc_ICEL.md,2014-10-17,not identified in filings or news,Not identified,5.83,7.04,20.8,False
cellular_dynamics_international_inc_ICEL.md,2014-12-19,not identified in filings or news,Not identified,5.19,6.49,25.0,False
cellular_dynamics_international_inc_ICEL.md,2015-03-06,not identified in filings or news,Not identified,5.43,6.61,21.7,False
cellular_dynamics_international_inc_ICEL.md,2015-04-03,not identified in filings or news,Not identified,7.94,16.46,107.3,False
chattem_inc_CHTT.md,,Trigger event,Event source,,,,True
chattem_inc_CHTT.md,2008-02-01,not identified in filings or news,Not identified,65.15,79.73,22.4,False
chattem_inc_CHTT.md,2009-12-25,not identified in filings or news,Not identified,69.98,93.25,33.3,False
checkmate_pharmaceuticals_inc_CMPI.md,,Trigger event,Event source,,,,True
checkmate_pharmaceuticals_inc_CMPI.md,2020-10-02,not identified in filings or news,Not identified,9.74,11.79,21.0,False
checkmate_pharmaceuticals_inc_CMPI.md,2020-12-11,not identified in filings or news,Not identified,13.0,16.81,29.3,False
checkmate_pharmaceuticals_inc_CMPI.md,2021-04-16,not identified in filings or news,Not identified,10.57,6.67,-36.9,False
checkmate_pharmaceuticals_inc_CMPI.md,2021-08-27,not identified in filings or news,Not identified,4.55,5.91,29.9,False
checkmate_pharmaceuticals_inc_CMPI.md,2022-02-11,not identified in filings or news,Not identified,2.39,3.36,40.6,False
checkmate_pharmaceuticals_inc_CMPI.md,2022-04-22,not identified in filings or news,Not identified,2.54,10.39,309.1,False
chelsea_therapeutics_international_ltd_CHTP.md,,Trigger event,Event source,,,,True
chelsea_therapeutics_international_ltd_CHTP.md,2012-06-01,not identified in filings or news,Not identified,1.87,1.35,-27.8,False
chelsea_therapeutics_international_ltd_CHTP.md,2012-09-07,not identified in filings or news,Not identified,1.05,1.31,24.8,False
chelsea_therapeutics_international_ltd_CHTP.md,2012-10-26,not identified in filings or news,Not identified,1.35,1.86,37.8,False
chelsea_therapeutics_international_ltd_CHTP.md,2012-12-07,not identified in filings or news,Not identified,1.87,0.94,-49.7,False
chelsea_therapeutics_international_ltd_CHTP.md,2013-02-22,not identified in filings or news,Not identified,0.79,1.69,113.9,False
chelsea_therapeutics_international_ltd_CHTP.md,2013-06-07,not identified in filings or news,Not identified,1.93,2.47,28.0,False
chelsea_therapeutics_international_ltd_CHTP.md,2014-01-10,not identified in filings or news,Not identified,3.5,2.5,-28.6,False
chelsea_therapeutics_international_ltd_CHTP.md,2014-01-17,not identified in filings or news,Not identified,2.5,4.76,90.4,False
chelsea_therapeutics_international_ltd_CHTP.md,2014-02-21,not identified in filings or news,Not identified,4.73,6.04,27.7,False
chelsea_therapeutics_international_ltd_CHTP.md,2014-05-09,not identified in filings or news,Not identified,5.13,6.57,28.1,False
chembio_diagnostics_inc_CEMI.md,,Trigger event,Event source,,,,True
chembio_diagnostics_inc_CEMI.md,2021-03-05,not identified in filings or news,Not identified,5.56,4.28,-23.0,False
chembio_diagnostics_inc_CEMI.md,2021-07-23,not identified in filings or news,Not identified,2.41,3.06,27.0,False
chembio_diagnostics_inc_CEMI.md,2021-08-27,not identified in filings or news,Not identified,2.46,2.99,21.5,False
chembio_diagnostics_inc_CEMI.md,2021-12-31,not identified in filings or news,Not identified,1.74,1.14,-34.5,False
chembio_diagnostics_inc_CEMI.md,2022-02-04,not identified in filings or news,Not identified,0.83,1.0,20.1,False
chembio_diagnostics_inc_CEMI.md,2022-07-08,not identified in filings or news,Not identified,0.64,0.83,30.6,False
chembio_diagnostics_inc_CEMI.md,2022-08-05,not identified in filings or news,Not identified,0.69,1.1,59.4,False
chembio_diagnostics_inc_CEMI.md,2022-08-12,not identified in filings or news,Not identified,1.1,0.86,-21.8,False
chembio_diagnostics_inc_CEMI.md,2022-08-26,not identified in filings or news,Not identified,0.83,0.66,-20.6,False
chembio_diagnostics_inc_CEMI.md,2022-10-14,not identified in filings or news,Not identified,0.4,0.3,-24.6,False
chembio_diagnostics_inc_CEMI.md,2022-11-25,not identified in filings or news,Not identified,0.26,0.32,21.2,False
chembio_diagnostics_inc_CEMI.md,2022-12-23,not identified in filings or news,Not identified,0.28,0.22,-20.2,False
chembio_diagnostics_inc_CEMI.md,2023-01-06,not identified in filings or news,Not identified,0.22,0.27,23.8,False
chembio_diagnostics_inc_CEMI.md,2023-01-13,not identified in filings or news,Not identified,0.27,0.36,32.6,False
chembio_diagnostics_inc_CEMI.md,2023-02-03,not identified in filings or news,Not identified,0.35,0.44,25.7,False
chembio_diagnostics_inc_CEMI.md,2023-03-17,not identified in filings or news,Not identified,0.44,0.35,-21.2,False
chimerix_inc_cmrx.md,,Trigger event,Event source,,,,True
