file,ticker,week_ended,open,high,low,close,volume,shares_out,market_cap,adj_close
89bio_inc_ETNB.md,ETNB,2025-09-05,9.12,9.48,8.46,8.87,6045454.0,148308250.0,1315.5,8.87
89bio_inc_ETNB.md,ETNB,2025-09-12,8.9,8.9,8.06,8.07,5546480.0,148308250.0,1196.8,8.07
89bio_inc_ETNB.md,ETNB,2025-09-19,8.11,15.06,7.83,14.87,115487955.0,148308250.0,2205.3,14.87
89bio_inc_ETNB.md,ETNB,2025-09-26,14.88,14.91,14.68,14.7,43152905.0,148308250.0,2180.1,14.7
89bio_inc_ETNB.md,ETNB,2025-10-03,14.7,14.93,14.67,14.85,23879469.0,148308250.0,2202.4,14.85
89bio_inc_ETNB.md,ETNB,2025-10-10,14.88,14.89,14.75,14.8,20303832.0,148308250.0,2195.0,14.8
89bio_inc_ETNB.md,ETNB,2025-10-17,14.81,14.84,14.74,14.76,11299663.0,148308250.0,2189.0,14.76
89bio_inc_ETNB.md,ETNB,2025-10-24,14.82,14.85,14.77,14.79,14024015.0,148308250.0,2193.5,14.79
89bio_inc_ETNB.md,ETNB,2025-10-31,14.82,14.87,14.79,14.84,70994026.0,148308250.0,2200.9,14.84
ablynx_nv_ABLX.md,ABLX,2017-10-27,17.85,23.66,17.75,20.51,5029899.0,74720644.0,1532.5,20.51
ablynx_nv_ABLX.md,ABLX,2017-11-03,20.27,21.18,20.14,20.87,2136464.0,74720644.0,1559.4,20.87
ablynx_nv_ABLX.md,ABLX,2017-11-10,20.68,21.89,20.5,20.87,1190280.0,74720644.0,1559.4,20.87
ablynx_nv_ABLX.md,ABLX,2017-11-17,20.52,21.63,20.3,21.14,891428.0,74720644.0,1579.6,21.14
ablynx_nv_ABLX.md,ABLX,2017-11-24,22.38,23.63,22.25,22.8,1313900.0,74720644.0,1703.6,22.8
ablynx_nv_ABLX.md,ABLX,2017-12-01,22.81,23.76,22.2,23.44,744565.0,74720644.0,1751.5,23.44
ablynx_nv_ABLX.md,ABLX,2017-12-08,23.47,24.16,22.43,23.92,713426.0,74720644.0,1787.3,23.92
ablynx_nv_ABLX.md,ABLX,2017-12-15,24.16,24.44,23.67,24.3,612532.0,74720644.0,1815.7,24.3
ablynx_nv_ABLX.md,ABLX,2017-12-22,24.6,24.82,23.33,23.72,368347.0,74720644.0,1772.4,23.72
ablynx_nv_ABLX.md,ABLX,2017-12-29,23.66,25.07,23.42,24.99,521093.0,74720644.0,1867.3,24.99
ablynx_nv_ABLX.md,ABLX,2018-01-05,24.44,26.0,24.24,25.91,638762.0,74720644.0,1936.0,25.91
ablynx_nv_ABLX.md,ABLX,2018-01-12,36.64,45.77,36.37,42.28,6127376.0,74720644.0,3159.2,42.28
ablynx_nv_ABLX.md,ABLX,2018-01-19,41.86,43.15,40.73,41.63,1305247.0,74720644.0,3110.6,41.63
ablynx_nv_ABLX.md,ABLX,2018-01-26,42.9,47.92,42.72,47.65,1343734.0,74720644.0,3560.4,47.65
ablynx_nv_ABLX.md,ABLX,2018-02-02,54.33,54.87,53.02,54.57,9377257.0,74720644.0,4077.5,54.57
ablynx_nv_ABLX.md,ABLX,2018-02-09,54.41,54.43,52.85,53.18,2119996.0,74720644.0,3973.6,53.18
ablynx_nv_ABLX.md,ABLX,2018-02-16,53.58,54.72,53.5,54.35,624095.0,74720644.0,4061.1,54.35
ablynx_nv_ABLX.md,ABLX,2018-02-23,54.13,54.3,53.83,53.95,288383.0,74720644.0,4031.2,53.95
ablynx_nv_ABLX.md,ABLX,2018-03-02,54.06,54.14,53.07,53.98,666694.0,74720644.0,4033.4,53.98
ablynx_nv_ABLX.md,ABLX,2018-03-09,53.97,54.68,53.74,54.16,273105.0,74720644.0,4046.9,54.16
ablynx_nv_ABLX.md,ABLX,2018-03-16,54.07,54.44,53.74,54.04,1573175.0,74720644.0,4037.9,54.04
ablynx_nv_ABLX.md,ABLX,2018-03-23,54.0,54.28,53.4,54.08,176479.0,74720644.0,4040.9,54.08
ablynx_nv_ABLX.md,ABLX,2018-03-30,54.46,55.01,53.86,54.56,189509.0,74720644.0,4076.8,54.56
ablynx_nv_ABLX.md,ABLX,2018-04-06,54.47,54.85,54.28,54.61,219908.0,74720644.0,4080.5,54.61
ablynx_nv_ABLX.md,ABLX,2018-04-13,54.77,55.13,54.71,54.73,368237.0,74720644.0,4089.5,54.73
ablynx_nv_ABLX.md,ABLX,2018-04-20,55.06,55.29,54.45,54.62,106041.0,74720644.0,4081.2,54.62
ablynx_nv_ABLX.md,ABLX,2018-04-27,54.49,54.73,53.48,54.37,126825.0,74720644.0,4062.6,54.37
acceleron_pharma_inc_XLRN.md,XLRN,2019-10-04,39.61,40.7,37.6,40.41,1305580.0,52833604.0,2135.0,40.41
acceleron_pharma_inc_XLRN.md,XLRN,2019-10-11,40.17,41.7,38.15,39.47,1667766.0,52833604.0,2085.3,39.47
acceleron_pharma_inc_XLRN.md,XLRN,2019-10-18,39.27,43.42,39.27,42.15,1733234.0,52833604.0,2226.9,42.15
acceleron_pharma_inc_XLRN.md,XLRN,2019-10-25,42.59,43.53,41.52,42.29,853143.0,52833604.0,2234.3,42.29
acceleron_pharma_inc_XLRN.md,XLRN,2019-11-01,42.51,46.54,42.06,46.32,1279727.0,53081830.0,2458.8,46.32
acceleron_pharma_inc_XLRN.md,XLRN,2019-11-08,47.08,47.8,40.15,43.28,2854674.0,53081830.0,2297.4,43.28
acceleron_pharma_inc_XLRN.md,XLRN,2019-11-15,43.78,46.39,40.78,40.97,1788597.0,53081830.0,2174.8,40.97
acceleron_pharma_inc_XLRN.md,XLRN,2019-11-22,40.91,44.68,40.52,44.37,2270662.0,53081830.0,2355.2,44.37
acceleron_pharma_inc_XLRN.md,XLRN,2019-11-29,44.76,49.35,44.62,48.96,1827971.0,53081830.0,2598.9,48.96
acceleron_pharma_inc_XLRN.md,XLRN,2019-12-06,49.22,49.94,46.0,49.88,3901540.0,53081830.0,2647.7,49.88
acceleron_pharma_inc_XLRN.md,XLRN,2019-12-13,49.78,51.05,48.6,50.46,1139241.0,53081830.0,2678.5,50.46
acceleron_pharma_inc_XLRN.md,XLRN,2019-12-20,50.84,54.0,50.25,52.21,2567176.0,53081830.0,2771.4,52.21
acceleron_pharma_inc_XLRN.md,XLRN,2019-12-27,52.26,52.95,50.6,51.13,1278352.0,53081830.0,2714.1,51.13
acceleron_pharma_inc_XLRN.md,XLRN,2020-01-03,51.25,53.69,50.35,50.95,1543506.0,53081830.0,2704.5,50.95
acceleron_pharma_inc_XLRN.md,XLRN,2020-01-10,50.29,56.0,50.04,52.38,2354943.0,53081830.0,2780.4,52.38
acceleron_pharma_inc_XLRN.md,XLRN,2020-01-17,52.5,56.9,52.17,56.14,2793163.0,53081830.0,2980.0,56.14
acceleron_pharma_inc_XLRN.md,XLRN,2020-01-24,56.08,56.55,51.27,52.05,2380804.0,53081830.0,2762.9,52.05
acceleron_pharma_inc_XLRN.md,XLRN,2020-01-31,50.83,92.38,50.8,90.78,14763243.0,53337296.0,4842.0,90.78
acceleron_pharma_inc_XLRN.md,XLRN,2020-02-07,93.0,95.73,89.63,94.45,2954876.0,53337296.0,5037.7,94.45
acceleron_pharma_inc_XLRN.md,XLRN,2020-02-14,94.08,95.95,93.28,93.66,2016248.0,53337296.0,4995.6,93.66
acceleron_pharma_inc_XLRN.md,XLRN,2020-02-21,94.55,95.89,92.37,94.51,1456441.0,53337296.0,5040.9,94.51
acceleron_pharma_inc_XLRN.md,XLRN,2020-02-28,92.61,93.04,81.78,85.93,3013464.0,53337296.0,4583.3,85.93
acceleron_pharma_inc_XLRN.md,XLRN,2020-03-06,87.38,97.56,86.23,91.33,3473153.0,53337296.0,4871.3,91.33
acceleron_pharma_inc_XLRN.md,XLRN,2020-03-13,86.24,92.07,74.59,81.59,3791984.0,53337296.0,4351.8,81.59
acceleron_pharma_inc_XLRN.md,XLRN,2020-03-20,74.8,78.31,66.44,72.0,4759929.0,53337296.0,3840.3,72.0
acceleron_pharma_inc_XLRN.md,XLRN,2020-03-27,73.02,87.98,67.15,87.05,3680890.0,53337296.0,4643.0,87.05
acceleron_pharma_inc_XLRN.md,XLRN,2020-04-03,87.13,91.13,80.1,80.78,3326723.0,53337296.0,4308.6,80.78
acceleron_pharma_inc_XLRN.md,XLRN,2020-04-10,83.0,90.84,82.18,88.87,2911503.0,53337296.0,4740.1,88.87
acceleron_pharma_inc_XLRN.md,XLRN,2020-04-17,88.09,100.64,88.09,97.78,2427799.0,53337296.0,5215.3,97.78
acceleron_pharma_inc_XLRN.md,XLRN,2020-04-24,97.02,103.6,91.2,99.5,1907920.0,53337296.0,5307.1,99.5
acceleron_pharma_inc_XLRN.md,XLRN,2020-05-01,100.0,101.49,85.32,88.72,1837944.0,53824625.0,4775.3,88.72
acceleron_pharma_inc_XLRN.md,XLRN,2020-05-08,88.88,105.22,87.59,101.79,1988305.0,53824625.0,5478.8,101.79
acceleron_pharma_inc_XLRN.md,XLRN,2020-05-15,99.83,108.5,95.79,102.11,2573807.0,53824625.0,5496.0,102.11
acceleron_pharma_inc_XLRN.md,XLRN,2020-05-22,105.0,107.71,96.77,98.59,1973926.0,53824625.0,5306.6,98.59
acceleron_pharma_inc_XLRN.md,XLRN,2020-05-29,101.12,102.99,93.01,98.83,1652456.0,53824625.0,5319.5,98.83
acceleron_pharma_inc_XLRN.md,XLRN,2020-06-05,98.98,99.38,90.32,91.54,2323341.0,53824625.0,4927.1,91.54
acceleron_pharma_inc_XLRN.md,XLRN,2020-06-12,91.95,97.25,90.19,95.36,2186836.0,53824625.0,5132.7,95.36
acceleron_pharma_inc_XLRN.md,XLRN,2020-06-19,93.88,103.17,90.53,101.38,2766115.0,53824625.0,5456.7,101.38
acceleron_pharma_inc_XLRN.md,XLRN,2020-06-26,101.56,110.49,96.33,97.86,12997953.0,53824625.0,5267.3,97.86
acceleron_pharma_inc_XLRN.md,XLRN,2020-07-03,97.61,104.18,92.0,101.35,7445712.0,53824625.0,5455.1,101.35
acceleron_pharma_inc_XLRN.md,XLRN,2020-07-10,102.56,107.03,99.49,99.99,4216914.0,53824625.0,5381.9,99.99
acceleron_pharma_inc_XLRN.md,XLRN,2020-07-17,100.39,101.71,94.3,99.43,4648373.0,53824625.0,5351.8,99.43
acceleron_pharma_inc_XLRN.md,XLRN,2020-07-24,102.6,110.75,100.66,106.15,4396713.0,53824625.0,5713.5,106.15
acceleron_pharma_inc_XLRN.md,XLRN,2020-07-31,106.41,109.42,97.52,99.17,2150635.0,59896848.0,5940.0,99.17
acceleron_pharma_inc_XLRN.md,XLRN,2020-08-07,99.57,108.65,97.46,99.12,3625781.0,59896848.0,5937.0,99.12
acceleron_pharma_inc_XLRN.md,XLRN,2020-08-14,99.02,100.55,91.05,91.5,2401236.0,59896848.0,5480.6,91.5
acceleron_pharma_inc_XLRN.md,XLRN,2020-08-21,92.21,95.5,90.7,93.38,2433393.0,59896848.0,5593.2,93.38
acceleron_pharma_inc_XLRN.md,XLRN,2020-08-28,93.81,96.01,88.95,95.7,2939239.0,59896848.0,5732.1,95.7
acceleron_pharma_inc_XLRN.md,XLRN,2020-09-04,96.45,98.54,85.58,90.34,1655152.0,59896848.0,5411.1,90.34
acceleron_pharma_inc_XLRN.md,XLRN,2020-09-11,88.8,92.98,88.1,90.39,1488108.0,59896848.0,5414.1,90.39
acceleron_pharma_inc_XLRN.md,XLRN,2020-09-18,91.7,106.8,91.7,106.56,3360462.0,59896848.0,6382.6,106.56
acceleron_pharma_inc_XLRN.md,XLRN,2020-09-25,105.77,112.89,103.39,108.14,2348644.0,59896848.0,6477.2,108.14
acceleron_pharma_inc_XLRN.md,XLRN,2020-10-02,109.08,114.87,105.75,106.48,2026986.0,59896848.0,6377.8,106.48
acceleron_pharma_inc_XLRN.md,XLRN,2020-10-09,107.61,119.83,106.47,118.98,1594891.0,59896848.0,7126.5,118.98
acceleron_pharma_inc_XLRN.md,XLRN,2020-10-16,119.99,124.01,114.77,116.81,1485846.0,59896848.0,6996.6,116.81
acceleron_pharma_inc_XLRN.md,XLRN,2020-10-23,116.92,117.71,106.47,109.34,1796855.0,59896848.0,6549.1,109.34
acceleron_pharma_inc_XLRN.md,XLRN,2020-10-30,107.62,110.33,103.0,104.58,1143303.0,59896848.0,6264.0,104.58
acceleron_pharma_inc_XLRN.md,XLRN,2020-11-06,104.79,115.7,99.98,113.44,1746704.0,60252012.0,6835.0,113.44
acceleron_pharma_inc_XLRN.md,XLRN,2020-11-13,113.69,122.98,109.3,114.03,1736315.0,60252012.0,6870.5,114.03
acceleron_pharma_inc_XLRN.md,XLRN,2020-11-20,114.99,117.35,107.9,113.54,1425465.0,60252012.0,6841.0,113.54
acceleron_pharma_inc_XLRN.md,XLRN,2020-11-27,113.58,117.75,110.72,117.75,775115.0,60252012.0,7094.7,117.75
acceleron_pharma_inc_XLRN.md,XLRN,2020-12-04,118.69,122.08,114.92,118.85,1669119.0,60252012.0,7161.0,118.85
acceleron_pharma_inc_XLRN.md,XLRN,2020-12-11,119.36,125.42,117.51,124.28,1788886.0,60252012.0,7488.1,124.28
acceleron_pharma_inc_XLRN.md,XLRN,2020-12-18,129.52,135.59,125.93,134.95,2626310.0,60252012.0,8131.0,134.95
acceleron_pharma_inc_XLRN.md,XLRN,2020-12-25,134.16,136.25,129.03,130.92,1213632.0,60252012.0,7888.2,130.92
acceleron_pharma_inc_XLRN.md,XLRN,2021-01-01,132.32,134.49,122.59,127.94,1025770.0,60252012.0,7708.6,127.94
acceleron_pharma_inc_XLRN.md,XLRN,2021-01-08,126.62,127.0,113.01,115.79,2471409.0,60252012.0,6976.6,115.79
acceleron_pharma_inc_XLRN.md,XLRN,2021-01-15,115.9,129.78,113.97,126.19,2284149.0,60252012.0,7603.2,126.19
acceleron_pharma_inc_XLRN.md,XLRN,2021-01-22,129.0,133.24,123.19,124.61,1372861.0,60252012.0,7508.0,124.61
acceleron_pharma_inc_XLRN.md,XLRN,2021-01-29,125.08,127.14,112.84,115.53,2398735.0,60252012.0,6960.9,115.53
acceleron_pharma_inc_XLRN.md,XLRN,2021-02-05,116.35,131.69,114.1,128.02,1827513.0,60549898.0,7751.6,128.02
acceleron_pharma_inc_XLRN.md,XLRN,2021-02-12,129.27,133.71,127.1,130.87,1038550.0,60549898.0,7924.2,130.87
acceleron_pharma_inc_XLRN.md,XLRN,2021-02-19,131.13,135.58,122.51,134.72,991199.0,60549898.0,8157.3,134.72
acceleron_pharma_inc_XLRN.md,XLRN,2021-02-26,133.09,143.62,122.99,136.16,2103455.0,60549898.0,8244.5,136.16
acceleron_pharma_inc_XLRN.md,XLRN,2021-03-05,138.25,144.26,119.2,127.79,2758346.0,60549898.0,7737.7,127.79
acceleron_pharma_inc_XLRN.md,XLRN,2021-03-12,128.39,138.26,125.09,137.56,2156593.0,60549898.0,8329.2,137.56
acceleron_pharma_inc_XLRN.md,XLRN,2021-03-19,136.88,142.0,132.59,138.01,2256102.0,60549898.0,8356.5,138.01
acceleron_pharma_inc_XLRN.md,XLRN,2021-03-26,137.86,146.15,129.84,136.61,2173575.0,60549898.0,8271.7,136.61
acceleron_pharma_inc_XLRN.md,XLRN,2021-04-02,135.56,138.4,130.16,138.03,1430860.0,60549898.0,8357.7,138.03
acceleron_pharma_inc_XLRN.md,XLRN,2021-04-09,139.19,142.72,124.95,126.85,1985363.0,60549898.0,7680.8,126.85
acceleron_pharma_inc_XLRN.md,XLRN,2021-04-16,127.28,128.2,119.76,122.05,2065836.0,60549898.0,7390.1,122.05
acceleron_pharma_inc_XLRN.md,XLRN,2021-04-23,121.3,123.86,117.81,122.13,2239210.0,60549898.0,7395.0,122.13
acceleron_pharma_inc_XLRN.md,XLRN,2021-04-30,123.04,129.85,122.15,124.97,1979121.0,60699406.0,7585.6,124.97
acceleron_pharma_inc_XLRN.md,XLRN,2021-05-07,124.74,126.56,117.38,118.18,2009906.0,60699406.0,7173.5,118.18
acceleron_pharma_inc_XLRN.md,XLRN,2021-05-14,117.72,126.95,111.75,126.09,1594297.0,60699406.0,7653.6,126.09
acceleron_pharma_inc_XLRN.md,XLRN,2021-05-21,125.04,131.81,121.33,129.68,1521161.0,60699406.0,7871.5,129.68
acceleron_pharma_inc_XLRN.md,XLRN,2021-05-28,130.94,134.39,128.72,130.89,1539602.0,60699406.0,7944.9,130.89
acceleron_pharma_inc_XLRN.md,XLRN,2021-06-04,131.13,131.13,122.0,124.52,1371982.0,60699406.0,7558.3,124.52
acceleron_pharma_inc_XLRN.md,XLRN,2021-06-11,124.49,133.6,123.66,133.44,1240292.0,60699406.0,8099.7,133.44
acceleron_pharma_inc_XLRN.md,XLRN,2021-06-18,133.85,135.06,125.13,128.24,1805337.0,60699406.0,7784.1,128.24
acceleron_pharma_inc_XLRN.md,XLRN,2021-06-25,128.69,129.83,122.14,127.22,1717059.0,60699406.0,7722.2,127.22
acceleron_pharma_inc_XLRN.md,XLRN,2021-07-02,128.43,129.75,122.03,126.33,2185283.0,60699406.0,7668.2,126.33
acceleron_pharma_inc_XLRN.md,XLRN,2021-07-09,125.65,127.76,116.89,120.24,1794523.0,60699406.0,7298.5,120.24
acceleron_pharma_inc_XLRN.md,XLRN,2021-07-16,120.04,122.46,113.49,117.26,1560446.0,60699406.0,7117.6,117.26
acceleron_pharma_inc_XLRN.md,XLRN,2021-07-23,116.63,123.81,115.09,122.81,1334021.0,60699406.0,7454.5,122.81
acceleron_pharma_inc_XLRN.md,XLRN,2021-07-30,122.25,128.95,115.13,125.06,1545558.0,60699406.0,7591.1,125.06
acceleron_pharma_inc_XLRN.md,XLRN,2021-08-06,125.0,128.49,121.76,124.57,1582491.0,60900521.0,7586.4,124.57
acceleron_pharma_inc_XLRN.md,XLRN,2021-08-13,124.76,126.98,120.64,122.67,763004.0,60900521.0,7470.7,122.67
acceleron_pharma_inc_XLRN.md,XLRN,2021-08-20,122.0,126.31,119.31,122.14,1126931.0,60900521.0,7438.4,122.14
acceleron_pharma_inc_XLRN.md,XLRN,2021-08-27,123.67,130.45,120.39,129.52,1115242.0,60900521.0,7887.8,129.52
acceleron_pharma_inc_XLRN.md,XLRN,2021-09-03,129.97,135.69,128.87,131.32,1533566.0,60900521.0,7997.5,131.32
acceleron_pharma_inc_XLRN.md,XLRN,2021-09-10,130.81,133.06,127.42,132.43,544089.0,60900521.0,8065.1,132.43
acceleron_pharma_inc_XLRN.md,XLRN,2021-09-17,133.23,137.96,130.07,137.6,1387607.0,60900521.0,8379.9,137.6
acceleron_pharma_inc_XLRN.md,XLRN,2021-09-24,135.94,174.24,134.99,167.65,4033014.0,60900521.0,10210.0,167.65
acceleron_pharma_inc_XLRN.md,XLRN,2021-10-01,173.0,189.99,171.75,174.35,25929666.0,60900521.0,10618.0,174.35
acceleron_pharma_inc_XLRN.md,XLRN,2021-10-08,173.63,177.2,173.21,175.0,8683612.0,60900521.0,10657.6,175.0
acceleron_pharma_inc_XLRN.md,XLRN,2021-10-15,175.1,179.49,171.91,172.94,6806320.0,60900521.0,10532.1,172.94
acceleron_pharma_inc_XLRN.md,XLRN,2021-10-22,173.25,174.42,172.25,173.95,2493311.0,60900521.0,10593.6,173.95
acceleron_pharma_inc_XLRN.md,XLRN,2021-10-29,174.41,174.74,173.25,174.18,3671000.0,60900521.0,10607.7,174.18
acceleron_pharma_inc_XLRN.md,XLRN,2021-11-05,174.0,174.35,172.5,173.38,3418696.0,61155826.0,10603.2,173.38
acceleron_pharma_inc_XLRN.md,XLRN,2021-11-12,173.5,174.89,172.85,173.11,3700401.0,61155826.0,10586.7,173.11
acceleron_pharma_inc_XLRN.md,XLRN,2021-11-19,173.5,179.94,173.17,178.75,19469709.0,61155826.0,10931.6,178.75
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-10-18,3.74,4.21,3.7,3.98,2035837.0,45766965.0,182.1,3.98
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-10-25,4.04,4.12,3.69,3.93,1868482.0,45766965.0,180.0,3.93
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-11-01,3.98,4.36,3.78,4.34,1255071.0,45766965.0,198.7,4.34
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-11-08,4.37,5.68,3.65,5.63,2362473.0,45766965.0,257.7,5.63
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-11-15,5.6,5.71,5.24,5.54,1909862.0,45766965.0,253.5,5.54
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-11-22,5.55,5.72,5.19,5.54,1396202.0,45766965.0,253.5,5.54
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-11-29,5.6,6.08,5.45,5.95,1863355.0,45766965.0,272.3,5.95
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-12-06,6.03,6.72,5.84,6.47,2921791.0,45766965.0,296.3,6.47
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-12-13,6.53,6.88,6.16,6.66,2422644.0,45766965.0,304.8,6.66
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-12-20,6.78,7.45,3.47,3.71,11973375.0,45766965.0,169.9,3.71
adamas_pharmaceuticals_inc_adms.md,ADMS,2019-12-27,3.7,4.09,3.62,3.85,2695359.0,45766965.0,176.3,3.85
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-01-03,3.8,4.3,3.63,4.1,3065678.0,45766965.0,187.6,4.1
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-01-10,4.1,5.6,3.97,5.19,6305250.0,45766965.0,237.6,5.19
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-01-17,5.19,6.06,5.01,5.88,2656139.0,45766965.0,269.1,5.88
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-01-24,5.88,6.13,5.38,5.45,1436625.0,45766965.0,249.4,5.45
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-01-31,5.13,5.52,4.95,5.14,1171757.0,45766965.0,235.2,5.14
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-02-07,5.24,5.87,5.13,5.47,1197229.0,45766965.0,250.4,5.47
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-02-14,5.46,6.02,5.46,5.61,1259570.0,45766965.0,256.7,5.61
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-02-21,5.64,5.83,5.42,5.79,1141684.0,45766965.0,264.9,5.79
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-02-28,5.9,5.95,4.0,4.56,2701148.0,45766965.0,208.7,4.56
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-03-06,4.66,4.66,3.68,3.89,3573549.0,45766965.0,178.1,3.89
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-03-13,3.59,3.67,2.57,2.7,2028734.0,45766965.0,123.6,2.7
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-03-20,2.57,2.69,1.9,2.41,1879704.0,45766965.0,110.3,2.41
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-03-27,2.39,2.91,2.31,2.67,1372029.0,45766965.0,122.2,2.67
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-04-03,2.71,2.98,2.4,2.59,1554011.0,45766965.0,118.5,2.59
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-04-10,2.65,3.24,2.62,2.99,1383987.0,45766965.0,136.8,2.99
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-04-17,3.33,3.5,2.85,3.44,2419230.0,45766965.0,157.4,3.44
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-04-24,3.37,3.68,3.21,3.31,1151340.0,45766965.0,151.5,3.31
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-05-01,3.37,3.49,2.98,3.18,1088691.0,45766965.0,145.6,3.18
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-05-08,3.16,3.48,2.99,3.0,1393719.0,45766965.0,137.3,3.0
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-05-15,3.06,3.18,2.43,2.56,2953986.0,45766965.0,117.2,2.56
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-05-22,2.66,2.98,2.6,2.87,2151999.0,45766965.0,131.3,2.87
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-05-29,2.98,2.98,2.61,2.76,1253347.0,45766965.0,126.3,2.76
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-06-05,2.78,3.05,2.61,2.98,4302054.0,45766965.0,136.4,2.98
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-06-12,3.0,3.26,2.6,2.82,3455626.0,45766965.0,129.1,2.82
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-06-19,2.71,2.98,2.61,2.81,2345539.0,45766965.0,128.6,2.81
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-06-26,2.83,2.83,2.43,2.6,6554060.0,45766965.0,119.0,2.6
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-07-03,2.64,2.76,2.47,2.56,1725167.0,45766965.0,117.2,2.56
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-07-10,2.61,2.71,2.45,2.69,1023533.0,45766965.0,123.2,2.69
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-07-17,2.68,2.82,2.58,2.67,940923.0,45766965.0,122.3,2.67
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-07-24,2.65,2.71,2.48,2.6,1372023.0,45766965.0,119.0,2.6
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-07-31,2.6,2.62,2.43,2.48,1040151.0,45766965.0,113.5,2.48
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-08-07,2.5,4.14,2.49,3.78,7108425.0,45766965.0,173.0,3.78
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-08-14,3.88,5.39,3.82,4.8,10358331.0,45766965.0,219.7,4.8
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-08-21,4.87,5.3,4.47,4.51,2561554.0,45766965.0,206.4,4.51
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-08-28,4.64,5.28,4.29,5.12,2191908.0,45766965.0,234.3,5.12
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-09-04,5.15,5.55,5.03,5.37,1289303.0,45766965.0,245.8,5.37
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-09-11,5.28,5.46,4.28,4.3,929034.0,45766965.0,196.8,4.3
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-09-18,4.26,4.82,4.2,4.76,1619433.0,45766965.0,217.9,4.76
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-09-25,4.64,5.16,4.2,4.23,1653233.0,45766965.0,193.6,4.23
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-10-02,4.24,4.38,4.04,4.19,1082661.0,45766965.0,191.8,4.19
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-10-09,4.24,4.83,4.06,4.82,1005097.0,45766965.0,220.6,4.82
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-10-16,4.84,4.98,4.39,4.44,784809.0,45766965.0,203.2,4.44
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-10-23,4.48,4.52,3.47,3.55,1103240.0,45766965.0,162.6,3.55
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-10-30,3.48,3.54,2.96,3.04,860012.0,45766965.0,139.1,3.04
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-11-06,3.09,3.93,3.05,3.45,1193258.0,45766965.0,157.9,3.45
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-11-13,3.52,4.04,3.36,3.98,810383.0,45766965.0,182.1,3.98
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-11-20,4.03,4.49,3.89,4.35,797898.0,45766965.0,199.1,4.35
adamas_pharmaceuticals_inc_adms.md,ADMS,2020-11-27,4.36,4.54,4.11,4.45,421689.0,45766965.0,203.6,4.45
